	65	130	195	259
0	0.7637626158259729	1.0	0.866025403784439	0.7222222222222222
1	0.6666666666666666	0.4308202184276643	0.32732683535398854	0.5773502691896258
2	0.5006939628599935	0.5367450401216932	0.625	0.5367450401216933
3	0.5270462766947298	0.4330127018922193	0.5367450401216933	0.7319250547113998
4	0.6928203230275509	0.8432740427115679	0.843274042711568	0.5393598899705935
5	0.12309149097933271	0.05455447255899809	0.16666666666666674	0.16666666666666674
6	0.866025403784439	0.8728715609439692	0.866025403784439	0.866025403784439
7	0.5367450401216933	0.8539125638299666	1.0	0.8539125638299666
8	1.0	0.4147575310031265	0.5367450401216932	0.7319250547113998
9	0.5367450401216932	0.5367450401216932	0.8539125638299665	0.8539125638299666
10	0.5773502691896256	0.5773502691896256	0.5773502691896256	0.7637626158259729
11	0.4308202184276644	0.2886751345948129	0.4308202184276643	0.6123724356957945
12	0.8539125638299666	0.8432740427115679	0.5006939628599935	0.5367450401216932
13	0.692820323027551	0.3	0.843274042711568	0.5006939628599936
14	0.5367450401216933	0.7319250547113998	0.625	0.8539125638299666
15	0.3273268353539885	0.4923659639173312	0.7637626158259732	0.7222222222222222
16	0.44444444444444453	0.44444444444444453	0.3273268353539885	0.6000991981489788
17	0.7319250547113998	1.0	0.8539125638299666	0.7319250547113998
18	0.8432740427115679	0.675	0.8539125638299666	0.625
19	0.5393598899705936	0.5393598899705936	0.3651483716701106	0.35000000000000003
20	0.5773502691896258	0.6123724356957945	0.4308202184276644	0.6123724356957945
21	1.0	0.866025403784439	1.0	0.866025403784439
22	0.7319250547113998	0.7319250547113998	0.7319250547113998	0.7319250547113998
23	0.29999999999999993	0.4147575310031265	0.52704627669473	0.5367450401216932
24	0.35000000000000003	0.5367450401216933	0.15811388300841894	0.4147575310031265
25	0.7222222222222222	0.5773502691896261	0.7222222222222222	0.7222222222222222
26	0.49099025303098287	0.8728715609439692	0.4308202184276644	0.4909902530309828
27	0.5367450401216932	0.7319250547113998	0.7319250547113998	0.35000000000000003
28	0.8539125638299666	0.625	0.7319250547113998	0.7319250547113998
29	0.6928203230275509	0.6928203230275509	0.6928203230275509	0.8432740427115679
30	0.4909902530309828	0.44444444444444453	0.49099025303098276	0.44444444444444453
31	0.4923659639173311	0.600099198148979	0.6666666666666666	1.0
32	0.5270462766947299	0.6249999999999999	0.8539125638299663	0.21957751641342
33	0.4330127018922193	0.7319250547113998	0.5270462766947298	0.5367450401216932
34	0.675	0.35000000000000003	0.5006939628599936	0.5006939628599936
35	0.7637626158259728	0.6000991981489788	0.6000991981489788	0.7222222222222222
36	0.7222222222222222	0.3888888888888888	0.49099025303098287	0.6666666666666665
37	0.6928203230275509	1.0	0.5367450401216932	0.6928203230275509
38	0.15811388300841903	0.5006939628599935	0.7319250547113998	0.675
39	0.5367450401216932	0.5367450401216932	0.4147575310031265	0.675
40	0.6000991981489793	0.7222222222222222	0.8728715609439692	0.5773502691896258
41	0.6666666666666666	0.7637626158259729	0.7637626158259729	0.4923659639173311
42	0.5006939628599935	0.675	0.5006939628599936	0.5367450401216932
43	0.675	0.8539125638299666	0.8539125638299666	0.8539125638299666
44	0.625	0.5006939628599935	0.5393598899705935	0.8539125638299663
45	0.7637626158259728	0.44444444444444453	0.6000991981489789	0.7222222222222222
46	1.0	0.8728715609439694	0.8728715609439692	0.866025403784439
47	0.35000000000000003	0.35000000000000003	-0.5006939628599936	0.625
48	0.5006939628599936	0.8539125638299666	0.675	0.5393598899705936
49	0.21957751641342002	0.4147575310031265	0.625	0.5006939628599936
