	65	130	195	259
0	0.8666666666666667	1.0	0.9333333333333333	0.8666666666666667
1	0.8	0.7333333333333333	0.6666666666666666	0.8
2	0.7692307692307693	0.7692307692307693	0.7692307692307693	0.7692307692307693
3	0.6923076923076923	0.6153846153846154	0.7692307692307693	0.8461538461538461
4	0.8461538461538461	0.9230769230769231	0.9230769230769231	0.7692307692307693
5	0.6	0.5333333333333333	0.6	0.6
6	0.9333333333333333	0.9333333333333333	0.9333333333333333	0.9333333333333333
7	0.7692307692307693	0.9230769230769231	1.0	0.9230769230769231
8	1.0	0.6923076923076923	0.7692307692307693	0.8461538461538461
9	0.7692307692307693	0.7692307692307693	0.9230769230769231	0.9230769230769231
10	0.7333333333333333	0.7333333333333333	0.7333333333333333	0.8666666666666667
11	0.7333333333333333	0.6666666666666666	0.7333333333333333	0.8
12	0.9230769230769231	0.9230769230769231	0.7692307692307693	0.7692307692307693
13	0.8461538461538461	0.6153846153846154	0.9230769230769231	0.7692307692307693
14	0.7692307692307693	0.8461538461538461	0.7692307692307693	0.9230769230769231
15	0.6666666666666666	0.6666666666666666	0.8666666666666667	0.8666666666666667
16	0.7333333333333333	0.7333333333333333	0.6666666666666666	0.8
17	0.8461538461538461	1.0	0.9230769230769231	0.8461538461538461
18	0.9230769230769231	0.8461538461538461	0.9230769230769231	0.7692307692307693
19	0.7692307692307693	0.7692307692307693	0.6923076923076923	0.6923076923076923
20	0.8	0.8	0.7333333333333333	0.8
21	1.0	0.9333333333333333	1.0	0.9333333333333333
22	0.8461538461538461	0.8461538461538461	0.8461538461538461	0.8461538461538461
23	0.6153846153846154	0.6923076923076923	0.6923076923076923	0.7692307692307693
24	0.6923076923076923	0.7692307692307693	0.6153846153846154	0.6923076923076923
25	0.8666666666666667	0.8	0.8666666666666667	0.8666666666666667
26	0.7333333333333333	0.9333333333333333	0.7333333333333333	0.7333333333333333
27	0.7692307692307693	0.8461538461538461	0.8461538461538461	0.6923076923076923
28	0.9230769230769231	0.7692307692307693	0.8461538461538461	0.8461538461538461
29	0.8461538461538461	0.8461538461538461	0.8461538461538461	0.9230769230769231
30	0.7333333333333333	0.7333333333333333	0.7333333333333333	0.7333333333333333
31	0.6666666666666666	0.8	0.8	1.0
32	0.6923076923076923	0.7692307692307693	0.9230769230769231	0.6153846153846154
33	0.6153846153846154	0.8461538461538461	0.6923076923076923	0.7692307692307693
34	0.8461538461538461	0.6923076923076923	0.7692307692307693	0.7692307692307693
35	0.8666666666666667	0.8	0.8	0.8666666666666667
36	0.8666666666666667	0.6666666666666666	0.7333333333333333	0.8
37	0.8461538461538461	1.0	0.7692307692307693	0.8461538461538461
38	0.6153846153846154	0.7692307692307693	0.8461538461538461	0.8461538461538461
39	0.7692307692307693	0.7692307692307693	0.6923076923076923	0.8461538461538461
40	0.8	0.8666666666666667	0.9333333333333333	0.8
41	0.8	0.8666666666666667	0.8666666666666667	0.6666666666666666
42	0.7692307692307693	0.8461538461538461	0.7692307692307693	0.7692307692307693
43	0.8461538461538461	0.9230769230769231	0.9230769230769231	0.9230769230769231
44	0.7692307692307693	0.7692307692307693	0.7692307692307693	0.9230769230769231
45	0.8666666666666667	0.7333333333333333	0.8	0.8666666666666667
46	1.0	0.9333333333333333	0.9333333333333333	0.9333333333333333
47	0.6923076923076923	0.6923076923076923	0.23076923076923078	0.7692307692307693
48	0.7692307692307693	0.9230769230769231	0.8461538461538461	0.7692307692307693
49	0.6153846153846154	0.6923076923076923	0.7692307692307693	0.7692307692307693
